PV System,Address,City,Zip,Latitude,Longitude
PV SOLAR ( 4200 WATTS ),6142  JORIE RD,COLORADO SPRINGS,80927,38.91980614,-104.68202014
PV SOLAR ( 6000 WATTS ),8267  SEDGEWICK DR,COLORADO SPRINGS,80925,38.72723486,-104.67397194
PV SOLAR ( 4500 WATTS ),7535  BIGTOOTH MAPLE DR,COLORADO SPRINGS,80925,38.72213558,-104.65997917
PV SOLAR ( 3300 WATTS ),9137  GRANGER LN,COLORADO SPRINGS,80925,38.76592338,-104.65735178
PV SOLAR ( 2900 WATTS ),4409  GUNBARREL DR,COLORADO SPRINGS,80925,38.76701008,-104.65386538
PV SOLAR ( 5700 WATTS ),7163  BONNIE BRAE LN,COLORADO SPRINGS,80922,38.88288726,-104.69197403
PV SOLAR ( 4200 WATTS ),6755  BEAR TOOTH DR,COLORADO SPRINGS,80923,38.92813722,-104.72879909999999
PV SOLAR ( 6300 WATTS ),9348  BALTUSROL CT,PEYTON,80831,38.96714284,-104.58976893
PV SOLAR ( 3900 WATTS ),8051  GLADWATER RD,PEYTON,80831,38.94964273,-104.59502594
PV SOLAR ( 6900 WATTS ),1429  KIRKHAM ST,COLORADO SPRINGS,80910,38.81115148,-104.7864435
PV SOLAR ( 5400 WATTS ),9308  BALTUSROL CT,PEYTON,80831,38.96682578,-104.58996133
PV SOLAR ( 8100 WATTS ),17470  SIERRA WAY,MONUMENT,80132,39.08481142,-104.81702557
PV SOLAR ( 5100 WATTS ),8056  INDIAN VILLAGE HTS,FOUNTAIN,80817,38.53518469,-104.67789109
PV SOLAR ( 3000 WATTS ),8486  HARDWOOD CIR,COLORADO SPRINGS,80908,38.94572169,-104.68948406
PV SOLAR ( 4800 WATTS ),6634  CHANTILLY PL,COLORADO SPRINGS,80922,38.87149458,-104.70746506
PV SOLAR ( 6600 WATTS ),8008  CODRINGTON PL,COLORADO SPRINGS,80908,38.94599993,-104.67757277
PV SOLAR ( 3600 WATTS ),7397  MAYBECK VW,PEYTON,80831,38.93881208,-104.60556508
PV SOLAR ( 7200 WATTS ),18110  WOODHAVEN DR,COLORADO SPRINGS,80908,39.09392283,-104.76126149
PV SOLAR ( 5700 WATTS ),2232  DONIPHAN DR,COLORADO SPRINGS,80910,38.81763703,-104.78628148
PV SOLAR ( 4500 WATTS ),6306  JOHN MUIR TRL,COLORADO SPRINGS,80927,38.92718542,-104.66139333
PV SOLAR ( 2700 WATTS ),7823  GLADWATER RD,PEYTON,80831,38.94651234,-104.59592679999999
PV SOLAR ( 6300 WATTS ),7790  THUNDERBIRD LN,COLORADO SPRINGS,80919,38.95096989,-104.82888165
PV SOLAR ( 5400 WATTS ),8348  HARDWOOD CIR,COLORADO SPRINGS,80908,38.94407394,-104.68731486
PV SOLAR ( 6000 WATTS ),5225  SADDLE DR,COLORADO SPRINGS,80918,38.90692522,-104.78609182
PV SOLAR ( 4800 WATTS ),40  CAP ROCK WAY,COLORADO SPRINGS,80919,38.9411277,-104.83203752
PV SOLAR ( 9900 WATTS ),8023  FORT SMITH RD,FALCON,80831,38.94724794,-104.59076087
PV SOLAR ( 6000 WATTS ),9467  SHINNECOCK CT,PEYTON,80831,38.96780269,-104.58629573
PV SOLAR ( 7800 WATTS ),9305  WINGED FOOT RD,FALCON,80831,38.96694204,-104.60528116
PV SOLAR ( 6300 WATTS ),17728  LAKE SIDE DR,MONUMENT,80132,39.08827133,-104.87778679
PV SOLAR ( 2700 WATTS ),2826  CARMEL CIR,COLORADO SPRINGS,80910,38.80509864,-104.77559644
PV SOLAR ( 6900 WATTS ),6432  TURRET DR,COLORADO SPRINGS,80918,38.92478532,-104.80073679
PV SOLAR ( 6900 WATTS ),7660  BIGTOOTH MAPLE DR,COLORADO SPRINGS,80925,38.72102459,-104.65972483
PV SOLAR ( 8100 WATTS ),19856  ALEXANDRIA DR,MONUMENT,80132,39.11970897,-104.85976432
PV SOLAR ( 4500 WATTS ),10585  ABRAMS DR,COLORADO SPRINGS,80925,38.73840909,-104.63120889
PV SOLAR ( 5700 WATTS ),7626  MORTENSEN RD,PEYTON,80831,38.94381259,-104.60124757
PV SOLAR ( 7800 WATTS ),5347  WELLS FARGO DR,COLORADO SPRINGS,80918,38.91476222,-104.74064289
PV SOLAR ( 3300 WATTS ),317  AUDUBON DR,COLORADO SPRINGS,80910,38.82588791,-104.7613182
PV SOLAR ( 4800 WATTS ),6245  MONTARBOR DR,COLORADO SPRINGS,80918,38.92203935,-104.76401742
PV SOLAR ( 2700 WATTS ),5471  STANDARD DR,COLORADO SPRINGS,80922,38.91085517,-104.68774836
PV SOLAR ( 5100 WATTS ),7677  CANYON OAK DR,COLORADO SPRINGS,80922,38.90562089,-104.68515619
PV SOLAR ( 3000 WATTS ),6348  JOHN MUIR TRL,COLORADO SPRINGS,80927,38.92720306,-104.66157223
PV SOLAR ( 5400 WATTS ),5340  SILVER DR,COLORADO SPRINGS,80918,38.90904751,-104.74193942
PV SOLAR ( 3600 WATTS ),7594  DOBBS DR,FOUNTAIN,80817,38.71530535,-104.68865967
PV SOLAR ( 3900 WATTS ),9304  CASTLE OAKS DR,FOUNTAIN,80817,38.69341162,-104.67649863
PV SOLAR ( 3600 WATTS ),7830  BARRAPORT DR,COLORADO SPRINGS,80908,38.94721845,-104.67403257
PV SOLAR ( 5400 WATTS ),7830  WHIPPLE PL,FOUNTAIN,80817,38.71853025,-104.68264032
PV SOLAR ( 4500 WATTS ),8264  WAGON SPOKE TRL,FOUNTAIN,80817,38.69098346,-104.67518817
PV SOLAR ( 6600 WATTS ),1760  SWIGERT WAY,COLORADO SPRINGS,80929,38.80475825,-104.55594242
PV SOLAR,6971  MUSTANG RIM DR,COLORADO SPRINGS,80922,38.93029249,-104.68396223
PV SOLAR,6213  BARREL RACE DR,COLORADO SPRINGS,80923,38.92305827,-104.74213995
PV SOLAR,4844  SAND HILL DR,COLORADO SPRINGS,80918,38.93167843,-104.73650471
PV SOLAR,303  LOCUST DR,COLORADO SPRINGS,80907,38.89481406,-104.81504244
PV SOLAR,11225  SCENIC BRUSH DR,PEYTON,80831,38.97117829,-104.61968961
PV SOLAR ( 2700 WATTS ),6334  JOHN MUIR TRL,COLORADO SPRINGS,80927,38.92706717,-104.66160341
PV SOLAR ( 7500 WATTS ),6213  BARREL RACE DR,COLORADO SPRINGS,80923,38.92305827,-104.74213995
PV SOLAR ( 4800 WATTS ),9170  BELLCOVE CIR,COLORADO SPRINGS,80920,38.96225883,-104.75163241
PV SOLAR ( 6600 WATTS ),7785  PUMP HOUSE TRL,FOUNTAIN,80817,38.6874605,-104.6831363
PV SOLAR ( 6300 WATTS ),7250  BANBERRY DR,COLORADO SPRINGS,80925,38.72656029,-104.68113881
PV SOLAR ( 9280 WATTS ),5290  PLUMSTEAD DR,COLORADO SPRINGS,80920,38.94976808,-104.72880119999999
PV SOLAR REMOVE AND REPLACE,805  CROSSTRAIL DR,COLORADO SPRINGS,80906,38.77949311,-104.81296056
PV SOLAR ( 9860 WATTS ),16590  GREAT SMOKEY AVE,ELBERT,80106,39.07345618,-104.59338935
PV SOLAR ( 5310 WATTS ),1015  HARBOURNE ST,COLORADO SPRINGS,80911,38.74678971,-104.72357893
PV SOLAR ( 14400 WATTS ),2220  PASEO CORTO ,COLORADO SPRINGS,80926,38.65677054,-104.86689707
PV SOLAR ( 3965 WATTS ),1535  WILLSHIRE DR,COLORADO SPRINGS,80906,38.76304564,-104.77015837
PV SOLAR ( 2560 WATTS ),621  CUSTER AVE,COLORADO SPRINGS,80903,38.84270746,-104.80598934
PV SOLAR ( 5580 WATTS ),7165  ASHLEY DR,COLORADO SPRINGS,80922,38.89827617,-104.6974845
PV SOLAR ( 3720 WATTS ),1305 W FRIENDSHIP LN,COLORADO SPRINGS,80904,38.85801321,-104.85498869999999
PV SOLAR ( 5250 WATTS ),11  WASHINGTON AVE,MANITOU SPRINGS,80829,38.85925808,-104.91654799999999
PV SOLAR ( 5760 WATTS ),205 N 33RD ST,COLORADO SPRINGS,80904,38.85848696,-104.87415690000002
PV SOLAR ROOF MOUNT ( 3600 WATTS ),3581  SPITFIRE DR,COLORADO SPRINGS,80911,38.77849771,-104.73353552
PV SOLAR ( 8640 WATTS ),8462  SADDLEMAN RD,PEYTON,80831,38.9547089,-104.60157479
PV SOLAR  ( 32700 WATTS ),4195  CENTENNIAL BLVD,COLORADO SPRINGS,80907,38.89282059,-104.85054257
PV SOLAR ( 5040 WATTS ),3871  HORSE GULCH LOOP,COLORADO SPRINGS,80924,38.98074639,-104.75350486
PV SOLAR ROOF MOUNTED  ( 7350 WATTS ),3184  DEERGRASS PL,COLORADO SPRINGS,80920,38.97777875,-104.7687602
PV SOLAR ( 6700 WATTS ),15752  PAIUTE CIR,MONUMENT,80132,39.06101371,-104.84359407
PV SOLAR ( 10880 WATTS ),1880  PONDER HEIGHTS DR,COLORADO SPRINGS,80906,38.80335211,-104.88106231
PV SOLAR ( 7100 WATTS ),14025  SHADOW PINES RD,COLORADO SPRINGS,80921,39.03656187,-104.77890203
PV SOLAR ( 8320 WATTS ),4178  NOTCH TRL,COLORADO SPRINGS,80924,38.97883376,-104.74818032
PV SOLAR REMOVE AND REPLACE,2873  INSPIRATION DR,COLORADO SPRINGS,80917,38.87316677,-104.73129668
PV SOLAR REMOVE AND REPLACE,3581  SPITFIRE DR,COLORADO SPRINGS,80911,38.77849771,-104.73353552
PV SOLAR ( 6745 WATTS ),261 W PIKE VIEW AVE,WOODLAND PARK,80863,38.9902169,-105.05504769999999
PV SOLAR ( 4690 WATTS ),4223  BAYS WATER DR,COLORADO SPRINGS,80920,38.96351751,-104.749629
PV SOLAR ( 9940 WATTS ),16122  TIMBER MEADOW DR,COLORADO SPRINGS,80908,39.06568248,-104.75178956
PV SOLAR ( 5325 WATTS ),12770  MT HARVARD DR,PEYTON,80831,38.98418762,-104.589105
PV SOLAR ( 7194 WATTS ),6441  OASIS BUTTE DR,COLORADO SPRINGS,80923,38.92423562,-104.74601291
PV SOLAR ( 9585 WATTS ),18475  WEST WAY,MONUMENT,80132,39.09943995,-104.82637611
PV SOLAR ( 10650 WATTS ),202  CHELTEN RD,MANITOU SPRINGS,80829,38.852039899999994,-104.89866414
PV SOLAR ( 8165 WATTS ),5150  GOLDEN HILLS CT,COLORADO SPRINGS,80919,38.90672027,-104.84305482
PV SOLAR REMOVE AND REPLACE,7857  HIGH GATE DR,FOUNTAIN,80817,38.67784628,-104.68286907
PV SOLAR REMOVE AND REPLACE,4375  CASSIDY ST,COLORADO SPRINGS,80911,38.76760188,-104.75220972
PV SOLAR REMOVE AND REPLACE,662  CROSSTRAIL DR,COLORADO SPRINGS,80906,38.78010679,-104.8153316
PV SOLAR REMOVE AND REPLACE,11184  BERRY FARM RD,FOUNTAIN,80817,38.66966451,-104.68657181
PV SOLAR ( 4560 WATTS ),6095  BREEZE CT,COLORADO SPRINGS,80918,38.91817724,-104.75448703
PV SOLAR ( 6555 WATTS ),2  ESCONDIDO VALLE ,MANITOU SPRINGS,80829,38.86142279,-104.89455994
PV SOLAR (GROUND MOUNT) ( 6615 WATTS ),20190  AMY CT,COLORADO SPRINGS,80908,39.12472334,-104.72974742
PV SOLAR ( 6300 WATTS ),535  MESA VISTA CT,COLORADO SPRINGS,80904,38.85449551,-104.85984602
PV SOLAR ROOF FLUSH ( 8775 WATTS ),2335  CADDIE CT,COLORADO SPRINGS,80907,38.88435467,-104.78444973
PV SOLAR REMOVE AND REPLACE,440  LAUREL ST,COLORADO SPRINGS,80904,38.86257465,-104.88665985
PV SOLAR ( 5200 WATTS ),6710  HOLT DR,COLORADO SPRINGS,80922,38.89850979,-104.70462996
PV SOLAR ( 9990 WATTS ),341  LANDSDOWN ST,PALMER LAKE,80133,39.12416344,-104.90866189
PV SOLAR ROOF FLUSH ( 3105 WATTS ),1915  TESLA DR,COLORADO SPRINGS,80909,38.86015001,-104.76307803
PV SOLAR ( 10725 WATTS ),13440  WARD LN,COLORADO SPRINGS,80908,39.02643491,-104.66987482
PV SOLAR ( 5580 WATTS ),3325  LYNNWOOD WAY,COLORADO SPRINGS,80918,38.93214042,-104.76491667
PV SOLAR ( 11200 WATTS ),26998  BIG SPRINGS RD,CALHAN,80808,38.88245083,-104.32978548
PV SOLAR REMOVE AND REPLACE,7119  LONE EAGLE LN,COLORADO SPRINGS,80925,38.72988272,-104.67274425
PV SOLAR ROOF MOUNTED  ( 3250 WATTS ),17990  BAKERS FARM RD,COLORADO SPRINGS,80908,39.09200352,-104.75062172
PV SOLAR ( 2970 WATTS ),4650  BROADMOOR BLUFFS DR,COLORADO SPRINGS,80906,38.75885968,-104.82044855
PV SOLAR ( 3250 WATTS ),6435  BISMARK RD,COLORADO SPRINGS,80922,38.86897033,-104.70826715
PV SOLAR REMOVE AND REPLACE,5510  FLAG WAY,COLORADO SPRINGS,80919,38.91031005,-104.86203901
PV SOLAR REMOVE AND REPLACE,4840  BROADMOOR BLUFFS DR,COLORADO SPRINGS,80906,38.75738191,-104.82296998
PV SOLAR REMOVE AND REPLACE,330  WEDGEWOOD CT,COLORADO SPRINGS,80906,38.77422376,-104.83342795
PV SOLAR REMOVE AND REPLACE,4515  CHURCHILL CT,COLORADO SPRINGS,80906,38.76195182,-104.82161519
PV SOLAR (GROUND MOUT) ( 9100 WATTS ),16888  ELBERT RD,PEYTON,80831,39.07702636,-104.54970979
PV SOLAR ( 5525 WATTS ),610  RED SPRING VALLEY PL,COLORADO SPRINGS,80919,38.95394941,-104.83666748
PV SOLAR ( 10730 WATTS ),2746  CATHEDRAL ROCK VW,COLORADO SPRINGS,80904,38.87026111,-104.86586480000001
PV SOLAR REMOVE AND REPLACE,5180  FINADENE CT,COLORADO SPRINGS,80916,38.78576438,-104.72856552
PV SOLAR ( 7800 WATTS ),1858  VOLTERRA WAY,COLORADO SPRINGS,80921,39.0106773,-104.7920979
PV SOLAR ( 4200 WATTS ),115  BECKWITH DR,COLORADO SPRINGS,80906,38.76322185,-104.83018763
PV SOLAR ( 11025 WATTS ),7131  WINTERY LOOP,COLORADO SPRINGS,80919,38.93604859,-104.83547288
PV SOLAR ( 13300 WATTS ),1111 N NEVADA AVE,COLORADO SPRINGS,80903,38.84995068,-104.81995354
PV SOLAR ( 5900 WATTS ),2554 E BIJOU ST,COLORADO SPRINGS,80909,38.83595723,-104.78144427
PV SOLAR ( 4130 WATTS ),710  GREENSCAPE LN,COLORADO SPRINGS,80916,38.82093885,-104.74142571
PV SOLAR ( 4720 WATTS ),4202  KINCANNON RD,COLORADO SPRINGS,80916,38.80083032,-104.75045225
PV SOLAR ( 5605 WATTS ),5355  WATER DIPPER RD,COLORADO SPRINGS,80911,38.76802839,-104.72927624
PV SOLAR ( 7965 WATTS ),4110  NOVIA DR,COLORADO SPRINGS,80911,38.77238878,-104.72639272
PV SOLAR ( 7375 WATTS ),4070  CHARRO DR,COLORADO SPRINGS,80911,38.77397405,-104.72613713
PV SOLAR ( 5605 WATTS ),4121  LUPINE ST,COLORADO SPRINGS,80918,38.89239776,-104.78118751
PV SOLAR ( 4425 WATTS ),4804  SEA EAGLE DR,COLORADO SPRINGS,80916,38.78755763,-104.73613875
PV SOLAR ( 4720 WATTS ),4951  GALENA DR,COLORADO SPRINGS,80918,38.90461215,-104.76501997
PV SOLAR ( 4425 WATTS ),2950  QUINCY PL,COLORADO SPRINGS,80916,38.79116292,-104.73770965
PV SOLAR ( 9440 WATTS ),1259  LIVINGSTON AVE,COLORADO SPRINGS,80906,38.768887,-104.77650621
PV SOLAR ( 3540 WATTS ),3493  CORTINA CIR,COLORADO SPRINGS,80918,38.91391284,-104.76292223
PV SOLAR ( 4425 WATTS ),1230 E KIOWA ST,COLORADO SPRINGS,80909,38.83488471,-104.80257125
PV SOLAR ( 3835 WATTS ),3633 E PIKES PEAK AVE,COLORADO SPRINGS,80909,38.83240012,-104.76429539
PV SOLAR ( 4720 WATTS ),4413  FENTON RD,COLORADO SPRINGS,80916,38.80764960000001,-104.74668197
PV SOLAR ( 5900 WATTS ),4925  HUNTERS RUN,COLORADO SPRINGS,80911,38.76449442,-104.73502811
PV SOLAR ( 4640 WATTS ),913  CARLISLE ST,COLORADO SPRINGS,80907,38.87561566,-104.80831399
PV SOLAR ( 8990 WATTS ),5106  ARTISTIC CIR,COLORADO SPRINGS,80917,38.88688487,-104.73335848
PV SOLAR ( 2610 WATTS ),7193  DOVE VALLEY PL,COLORADO SPRINGS,80925,38.72886531,-104.67141949
PV SOLAR ( 9000 WATTS ),3440  MUIRFIELD DR,COLORADO SPRINGS,80907,38.88180851,-104.78696382
PV SOLAR ( 9920 WATTS ),20290  DOEWOOD DR,MONUMENT,80132,39.12846595,-104.85833066
PV SOLAR ( 6820 WATTS ),11821  ROYAL DORNOCH CT,FALCON,80831,38.96362446,-104.6067228
PV SOLAR ( 9300 WATTS ),20490  AMANDA CT,COLORADO SPRINGS,80908,39.12887072,-104.71561671
PV SOLAR ( 6820 WATTS ),2070  SEVEN ARROW DR,COLORADO SPRINGS,80915,38.86211646,-104.72630819
PV SOLAR ( 5890 WATTS ),3755  HICKORY HILL DR,COLORADO SPRINGS,80906,38.77850636,-104.80086167
PV SOLAR ( 5270 WATTS ),5019  PICKET DR,COLORADO SPRINGS,80918,38.90465272,-104.78786226
PV SOLAR ( 6510 WATTS ),8640  DRY NEEDLE PL,COLORADO SPRINGS,80908,38.95273366,-104.69486755
PV SOLAR ( 5890 WATTS ),3815  SOFT BREEZE WAY,COLORADO SPRINGS,80918,38.91719864,-104.75603595
PV SOLAR ( 3720 WATTS ),6265  LEON YOUNG DR,COLORADO SPRINGS,80924,38.96981236,-104.71639253
PV SOLAR ( 8700 WATTS ),6655  METROPOLITAN ST,COLORADO SPRINGS,80911,38.73462839,-104.70278435
PV SOLAR REMOVE AND REPLACE,2070  SEVEN ARROW DR,COLORADO SPRINGS,80915,38.86211646,-104.72630819
PV SOLAR REMOVE AND REPLACE,5450 S BUCKSKIN PASS DR,COLORADO SPRINGS,80917,38.88133032,-104.72630484
PV SOLAR/ ROOF MOUNTED  ( 13760 WATTS ),5473  BARNSTORMERS AVE,COLORADO SPRINGS,80911,38.78048658,-104.73413255
PV SOLAR REMOVE AND REPLACE,605  GILCREST RD,COLORADO SPRINGS,80906,38.78817914,-104.81572119
PV SOLAR REMOVE AND REPLACE,1655  MAXWELL ST,COLORADO SPRINGS,80906,38.76207463,-104.76529259
PV SOLAR ( 6900 WATTS ),6555  BULL HILL CT,COLORADO SPRINGS,80919,38.92562604,-104.82036205
PV SOLAR ( 9750 WATTS ),12664  BAROSSA VALLEY RD,COLORADO SPRINGS,80921,39.01620449,-104.78210342
PV SOLAR ( 5100 WATTS ),8297  LOGANBERRY CT,COLORADO SPRINGS,80927,38.92912197,-104.675474
PV SOLAR ( 12675 WATTS ),8280  OLD EXCHANGE DR,COLORADO SPRINGS,80920,38.95628431,-104.76122725
PV SOLAR ( 5700 WATTS ),16790  FANNIN CIR,PEYTON,80831,39.06265646,-104.51367887
PV SOLAR ( 7150 WATTS ),1218 N WALNUT ST,COLORADO SPRINGS,80905,38.85155889,-104.83379431
PV SOLAR ( 5400 WATTS ),7189  BELL DR,COLORADO SPRINGS,80920,38.93589957,-104.78725505
PV SOLAR ROOF FLUSH ( 4550 WATTS ),125 W NAVAJO ST,COLORADO SPRINGS,80906,38.81131417,-104.82996689
PV SOLAR ( 8400 WATTS ),4160  HOPEFUL DR,COLORADO SPRINGS,80917,38.89206338,-104.74764591
PV SOLAR ( 9750 WATTS ),5103  RUSHFORD PL,COLORADO SPRINGS,80923,38.91863812,-104.7283176
PV SOLAR FLUSH ( 3600 WATTS ),6203  WOLF VILLAGE DR,COLORADO SPRINGS,80924,38.96647136,-104.71441131
PV SOLAR ROOF MOUNT ( 3900 WATTS ),9392  WOLF PACK TER,COLORADO SPRINGS,80920,38.96489959,-104.73973984
PV SOLAR FLUSH ( 3575 WATTS ),2335  SHIPROCK WAY,COLORADO SPRINGS,80919,38.95064777,-104.86178879
PV SOLAR ( 4500 WATTS ),2205  CAPSTONE CT,COLORADO SPRINGS,80919,38.92961414,-104.86739957
PV SOLAR ( 7200 WATTS ),2535  KINDERHOOK LN,COLORADO SPRINGS,80919,38.95351369,-104.86615232
PV SOLAR ( 6600 WATTS ),3385 W MONTEBELLO DR,COLORADO SPRINGS,80918,38.90928009,-104.76463085
PV SOLAR ( 6600 WATTS ),885  WUTHERING HEIGHTS DR,COLORADO SPRINGS,80921,39.05248422,-104.81689741
PV SOLAR ( 5200 WATTS ),2458  CLARKSON DR,COLORADO SPRINGS,80909,38.86670949,-104.77949763
PV SOLAR ( 9900 WATTS ),5878  INSTONE CIR,COLORADO SPRINGS,80922,38.90002078,-104.70651667
PV SOLAR ( 9000 WATTS ),17616  CABIN HILL LN,COLORADO SPRINGS,80908,39.08498542,-104.75285629999999
PV SOLAR ROOF MOUNT FLUSH ( 3900 WATTS ),17916  LAPIS CT,MONUMENT,80132,39.09155773,-104.85106975
PV SOLAR ROOF FLUSH ( 3355 WATTS ),4115  BARDOT DR,COLORADO SPRINGS,80920,38.95889708,-104.74973538
PV SOLAR ROOF FLUSH ( 6175 WATTS ),18025  BAKERS FARM RD,COLORADO SPRINGS,80908,39.09228388,-104.75266214
PV SOLAR ( 9750 WATTS ),20025  ROAMING DR,COLORADO SPRINGS,80908,39.12043689,-104.74483559999999
PV SOLAR ROOF MOUNT FLUSH ( 9750 WATTS ),17560  CABIN HILL LN,COLORADO SPRINGS,80908,39.08453837,-104.75108146
PV SOLAR ( 6600 WATTS ),1885  MUD HEN DR,COLORADO SPRINGS,80921,39.01145820000001,-104.7913835
PV SOLAR ( 3660 WATTS ),1211  LEWIS LN,COLORADO SPRINGS,80915,38.84963670000001,-104.73161146
PV SOLAR ( 2440 WATTS ),221 E WASHINGTON ST,COLORADO SPRINGS,80907,38.86158816,-104.81902578
PV SOLAR ( 5400 WATTS ),80 E STIRRUP TRL,MONUMENT,80132,39.10694954,-104.82575233
PV SOLAR ROOF MOUNT 7.93 KW  ( 7930 WATTS ),12436  SNAFFLE BIT RD,PEYTON,80831,38.96213478,-104.59066303
PV SOLAR ROOF MOUNT 3.965 KW ( 3965 WATTS ),2337  THORNHILL DR,COLORADO SPRINGS,80920,38.95777802,-104.78179552
PV SOLAR ROOF MOUNT 5.525 KW  ( 5525 WATTS ),5555  SHOUP RD,COLORADO SPRINGS,80908,39.01242360000001,-104.72375742
PV SOLAR ROOF MOUNT 7.93 KW  ( 7930 WATTS ),2934  KEYSTONE CIR,COLORADO SPRINGS,80918,38.91967620000001,-104.77268977
PV SOLAR ( 7150 WATTS ),5830  DRIFTER ST,COLORADO SPRINGS,80918,38.91545623,-104.73806537
PV SOLAR ( 5850 WATTS ),7665  CANYON OAK DR,COLORADO SPRINGS,80922,38.90562346,-104.68552291
PV SOLAR ( 9455 WATTS ),18490  SADDLE BLANKET LN,PEYTON,80831,39.10002402,-104.49962886
PV SOLAR ( 6600 WATTS ),7410  CORAL RIDGE DR,COLORADO SPRINGS,80925,38.72376536,-104.68070943
PV SOLAR ( 6500 WATTS ),4830  CHAMPAGNE DR,COLORADO SPRINGS,80919,38.90333334,-104.86909564
PV SOLAR ( 3575 WATTS ),10958  FOREST CREEK DR,COLORADO SPRINGS,80908,38.98977771,-104.75886898
PV SOLAR ( 7022 WATTS ),17472  CABIN HILL LN,COLORADO SPRINGS,80908,39.08718464,-104.74932718
PV SOLAR ( 4575 WATTS ),3420  HONEYBURYL DR,COLORADO SPRINGS,80918,38.9268054,-104.76161075
PV SOLAR ( 5200 WATTS ),6740  NORTHWIND DR,COLORADO SPRINGS,80918,38.92826971,-104.76195939
PV SOLAR ( 6100 WATTS ),12420  SALMON PT,COLORADO SPRINGS,80921,39.01257497,-104.81096537
PV SOLAR ( 4231 WATTS ),1215  MARTIN DR,COLORADO SPRINGS,80915,38.85091296,-104.74187197
PV SOLAR ( 5200 WATTS ),5095  STONE FENCE DR,COLORADO SPRINGS,80922,38.90735009,-104.69177336
PV SOLAR ( 4392 WATTS ),4120  BOWSPRIT LN,COLORADO SPRINGS,80918,38.92296535,-104.75201762
PV SOLAR ( 2837 WATTS ),6456  GRAYMONT DR,COLORADO SPRINGS,80923,38.92032947,-104.70658186
PV SOLAR/ROOF MOUNTED  ( 7800 WATTS ),1090 W CARIBOU DR,MONUMENT,80132,39.08646422,-104.84333441
PV SOLAR/ ROOF MOUNTED  ( 7800 WATTS ),17710  WOODHAVEN DR,COLORADO SPRINGS,80908,39.08911487,-104.75332834
PV SOLAR  ( 9750 WATTS ),2010  INDEPENDENCE DR,COLORADO SPRINGS,80920,38.94299953,-104.78903394
PV SOLAR ( 3015 WATTS ),5465 W DESCANSO CIR,COLORADO SPRINGS,80918,38.91058541,-104.77961602
PV SOLAR ( 9760 WATTS ),6648 E GAMBOL QUAIL DR,COLORADO SPRINGS,80918,38.92818999,-104.78337796
PV SOLAR ( 3575 WATTS ),2030  BLUFFSIDE TER,COLORADO SPRINGS,80919,38.9335686,-104.8650803
PV SOLAR ( 6300 WATTS ),6093  ROWDY DR,COLORADO SPRINGS,80924,38.96372105,-104.7149738
PV SOLAR ( 9760 WATTS ),1818  PENNYROYAL CT,MONUMENT,80132,39.12583476,-104.79369798
PV SOLAR ( 10065 WATTS ),19761  KERSHAW CT,MONUMENT,80132,39.12400412,-104.7972245
PV SOLAR ( 8190 WATTS ),7508  AMBERLY DR,COLORADO SPRINGS,80922,38.91350084,-104.68664620000001
PV SOLAR ( 8820 WATTS ),2210  COURTNEY DR,COLORADO SPRINGS,80919,38.92475685,-104.8679628
PV SOLAR ( 6710 WATTS ),5004  VILLA CIR,COLORADO SPRINGS,80918,38.90497934,-104.76791797
PV SOLAR ( 4270 WATTS ),3315  CLUBHEIGHTS DR,COLORADO SPRINGS,80906,38.78413096,-104.82874101
PV SOLAR ROOF MOUNTED  ( 6000 WATTS ),2227  HAVENRIDGE DR,COLORADO SPRINGS,80920,38.95374143,-104.78157658
PV SOLAR ROOF MOUNTED  ( 8450 WATTS ),986  PISTOL RIVER WAY,COLORADO SPRINGS,80921,39.011695,-104.81000716
PV SOLAR ( 4575 WATTS ),619  PIONEER LN,COLORADO SPRINGS,80904,38.85656564,-104.86021174
PV SOLAR ( 5355 WATTS ),2172  FIELDCREST DR,COLORADO SPRINGS,80921,39.00490205,-104.79028862
PV SOLAR ( 8540 WATTS ),6910  SAGEWOOD CT,COLORADO SPRINGS,80918,38.93247229,-104.76672301
PV SOLAR ( 7150 WATTS ),535  BUCKEYE DR,COLORADO SPRINGS,80919,38.93899907,-104.83801371
PV SOLAR ( 10015 WATTS ),5470  KATES DR,COLORADO SPRINGS,80919,38.91029008,-104.83785822
PV SOLAR ( 3660 WATTS ),250  SADDLEMOUNTAIN RD,COLORADO SPRINGS,80919,38.92447407,-104.83276011
PV SOLAR ( 9150 WATTS ),1717  BRIDLE OAKS LN,COLORADO SPRINGS,80921,39.01373395,-104.79897232
PV SOLAR ( 7150 WATTS ),13010  ROCKBRIDGE CIR,COLORADO SPRINGS,80921,39.01510401,-104.80337424
PV SOLAR ( 6100 WATTS ),3070  RICHFIELD DR,COLORADO SPRINGS,80919,38.95447523,-104.88513504
PV SOLAR ( 4225 WATTS ),12237  ISLE ROYALE DR,FALCON,80831,38.97757953,-104.60130883
PV SOLAR ( 8450 WATTS ),6036  FERGUS DR,COLORADO SPRINGS,80920,38.970564700000004,-104.72053562
PV SOLAR ( 6405 WATTS ),8151  WINDING PASSAGE DR,COLORADO SPRINGS,80924,38.95092763,-104.71970726
PV SOLAR ( 6405 WATTS ),1478  YELLOW TAIL DR,COLORADO SPRINGS,80921,39.02238118,-104.80300537
